Initial conditions [N0,M0,E0,B0] = [3.000e+09,9.000e+07,9.000e+07,2.000e+11] with main parameters used to perturb with sigma = 5.00e-02: rN = 1.60e-01,rMmax = 4.14e-01,rMmin = 2.14e-02,tau = 1.88e+01,kN = 2.50e+11,kM = 7.98e+10,mu = 4.81e-01,rB = 6.50e-02, rEff0 = 2.26e+00, alpha_1 = 4.29e+00, alpha_2 = 1.35e+00 ,Gamma_E = 3.00e-12,Gamma_B = 6.00e-11, stochastic threshold = 100
time to event	progression or cure?	params
521.1317538221849	progression	[0.159884, 0.404686, 0.021195, 17.7051, 2.52907e11, 8.05417e10, 0.454969, 0.0629993, 2.37915, 4.64276, 1.36008, 2.88914e-12, 5.77311e-11]
16.5120650939155	cure	[0.144838, 0.399313, 0.0216569, 17.0767, 2.37863e11, 7.98907e10, 0.469632, 0.0644305, 2.40002, 4.37921, 1.41025, 3.01147e-12, 6.12153e-11]
37.16731985477604	cure	[0.147512, 0.371754, 0.0244996, 18.2779, 2.63027e11, 8.21903e10, 0.436475, 0.0720599, 2.3825, 4.04878, 1.3058, 3.25153e-12, 6.19813e-11]
16.450257539036123	cure	[0.15463, 0.440984, 0.0200566, 19.2384, 2.58845e11, 8.39819e10, 0.478441, 0.0647912, 2.31575, 4.5332, 1.23197, 2.85648e-12, 5.74807e-11]
304.7797424513728	progression	[0.169491, 0.408107, 0.0212451, 19.9838, 2.59674e11, 7.74454e10, 0.457313, 0.0676066, 2.5121, 4.19096, 1.37675, 3.03869e-12, 6.29525e-11]
39.730459811879946	cure	[0.149988, 0.427303, 0.0219969, 17.7482, 2.47982e11, 7.34739e10, 0.422236, 0.0606214, 2.14106, 4.0717, 1.29301, 2.86038e-12, 6.03653e-11]
17.146360850016357	cure	[0.151246, 0.419055, 0.0217935, 18.5433, 2.39172e11, 7.93784e10, 0.45913, 0.0656845, 2.26601, 4.23399, 1.35302, 3.08821e-12, 6.12057e-11]
12.460463199636756	cure	[0.139188, 0.442455, 0.0191659, 18.9744, 2.33674e11, 8.30885e10, 0.523671, 0.0660503, 2.29142, 4.36479, 1.23542, 3.23071e-12, 5.90544e-11]
44.06915193175025	cure	[0.163547, 0.403692, 0.0229634, 20.7812, 2.62457e11, 9.09389e10, 0.485365, 0.061685, 2.28573, 4.16113, 1.36152, 2.99231e-12, 6.16457e-11]
346.60847199341833	progression	[0.152594, 0.397077, 0.0201406, 18.7405, 2.65383e11, 7.6825e10, 0.501979, 0.0707312, 2.35036, 4.34931, 1.26373, 3.08422e-12, 5.82449e-11]
43.88948952891401	cure	[0.158232, 0.440401, 0.0217883, 18.9158, 2.57212e11, 8.06261e10, 0.485756, 0.0632432, 2.39933, 4.2935, 1.16735, 2.88631e-12, 5.67616e-11]
297.3338523175721	progression	[0.162084, 0.429292, 0.0193308, 18.8677, 2.61662e11, 7.27384e10, 0.474235, 0.0660685, 2.30076, 4.4356, 1.35338, 2.97494e-12, 5.7153e-11]
259.5525616540098	progression	[0.170761, 0.415402, 0.0217038, 17.9667, 2.55751e11, 7.24464e10, 0.453447, 0.0711801, 2.32029, 4.31497, 1.3698, 2.91295e-12, 6.47193e-11]
311.96083966837153	progression	[0.163656, 0.424983, 0.0217425, 19.0183, 2.81498e11, 7.78128e10, 0.495088, 0.0635258, 2.41931, 3.998, 1.28699, 2.95058e-12, 5.75784e-11]
26.673716554566134	cure	[0.150402, 0.40244, 0.0220368, 18.327, 2.44141e11, 7.96103e10, 0.505784, 0.0635855, 2.37371, 4.35662, 1.38445, 3.25571e-12, 6.34484e-11]
462.0810955957991	progression	[0.176343, 0.424042, 0.0199643, 17.8364, 2.32734e11, 7.92929e10, 0.446302, 0.0617486, 2.21849, 4.24887, 1.34217, 2.98172e-12, 6.30155e-11]
14.55391341821244	cure	[0.148433, 0.423164, 0.0207038, 19.4164, 2.21237e11, 8.17676e10, 0.485728, 0.0704403, 2.27524, 4.81243, 1.44657, 2.99755e-12, 5.88489e-11]
399.54285577512604	progression	[0.159635, 0.396991, 0.020955, 20.0828, 2.42394e11, 7.9671e10, 0.461053, 0.0598901, 2.011, 4.28856, 1.31931, 2.69856e-12, 5.73092e-11]
355.1699505836624	progression	[0.161926, 0.3967, 0.0217803, 19.5128, 2.42167e11, 7.84155e10, 0.530438, 0.064959, 2.40871, 3.91228, 1.28688, 3.00637e-12, 5.9778e-11]
474.14845454532104	progression	[0.157657, 0.431953, 0.0205311, 19.1746, 2.57079e11, 7.7891e10, 0.486341, 0.0595025, 2.21429, 4.24768, 1.36612, 2.9654e-12, 5.95161e-11]
317.12211915857625	progression	[0.172365, 0.36613, 0.0214402, 18.7103, 2.38693e11, 8.08592e10, 0.491856, 0.0686837, 2.59407, 4.15236, 1.37081, 2.99975e-12, 6.2423e-11]
205.08057812842029	progression	[0.162952, 0.373954, 0.0209243, 19.4504, 2.6353e11, 7.23747e10, 0.517107, 0.0654966, 2.4241, 3.97208, 1.39108, 2.85991e-12, 5.88447e-11]
39.07893458049353	cure	[0.160947, 0.435614, 0.0218582, 17.3657, 2.37777e11, 7.80315e10, 0.475434, 0.0616616, 2.31052, 4.32696, 1.36003, 3.08444e-12, 5.90473e-11]
311.55146673044067	progression	[0.159017, 0.404091, 0.0203152, 18.6535, 2.33633e11, 7.28786e10, 0.503974, 0.0657948, 2.14977, 4.14295, 1.44936, 2.98561e-12, 5.47336e-11]
363.6399455136403	progression	[0.168751, 0.424063, 0.0216513, 18.7978, 2.55199e11, 8.164e10, 0.500191, 0.0652853, 2.31796, 4.28674, 1.3357, 3.31496e-12, 5.55048e-11]
17.442790798518494	cure	[0.156168, 0.450845, 0.0195553, 19.2946, 2.65628e11, 8.29413e10, 0.467248, 0.0686431, 2.2546, 4.14677, 1.31155, 2.91923e-12, 5.81246e-11]
20.596679080989972	cure	[0.158096, 0.427042, 0.0219078, 18.6844, 2.53549e11, 8.29574e10, 0.470848, 0.0661637, 2.10606, 4.26589, 1.498, 2.96677e-12, 6.60041e-11]
279.7714228149686	progression	[0.159478, 0.360489, 0.0205601, 17.5957, 2.51959e11, 7.16668e10, 0.423171, 0.0625769, 2.23384, 4.30579, 1.2881, 2.91658e-12, 5.79861e-11]
223.3285606669667	progression	[0.174655, 0.384775, 0.0209836, 18.6942, 2.61535e11, 7.93627e10, 0.509515, 0.0624827, 2.07098, 4.14099, 1.2467, 2.94025e-12, 5.90635e-11]
348.5066469834397	progression	[0.162281, 0.398771, 0.0230755, 18.988, 2.52193e11, 7.87002e10, 0.465656, 0.0660618, 2.24129, 4.21331, 1.33025, 3.03671e-12, 5.89655e-11]
463.76541040376156	progression	[0.161877, 0.406384, 0.0229893, 18.3435, 2.50829e11, 8.18789e10, 0.518186, 0.0604011, 2.34314, 4.05418, 1.49151, 3.01361e-12, 5.74816e-11]
496.1430466912825	progression	[0.167201, 0.417725, 0.0204053, 18.7566, 2.58624e11, 8.73803e10, 0.519982, 0.0616477, 2.12209, 4.36328, 1.31808, 3.29198e-12, 6.13367e-11]
23.928319005332668	cure	[0.153311, 0.385225, 0.0224343, 18.7075, 2.3236e11, 8.21864e10, 0.450265, 0.0662159, 2.33139, 4.05298, 1.2534, 3.02493e-12, 6.06797e-11]
473.668001146021	progression	[0.169466, 0.421913, 0.0209128, 18.6279, 2.28587e11, 7.95087e10, 0.476591, 0.0650839, 2.33365, 4.25676, 1.31526, 3.00516e-12, 5.97102e-11]
33.58358804675411	cure	[0.16277, 0.450882, 0.0209471, 18.4635, 2.3067e11, 8.04098e10, 0.475936, 0.0712691, 2.0221, 4.42976, 1.31946, 2.95999e-12, 6.02975e-11]
272.15484613488456	progression	[0.154621, 0.407631, 0.0223849, 19.473, 2.63253e11, 7.29511e10, 0.512991, 0.0674164, 2.19228, 4.28141, 1.35277, 2.92404e-12, 5.88472e-11]
14.079011972496158	cure	[0.144062, 0.436585, 0.0217726, 17.3473, 2.5062e11, 8.14872e10, 0.444286, 0.0681437, 2.13886, 4.32305, 1.37918, 3.29448e-12, 5.88147e-11]
359.2409807413457	progression	[0.163585, 0.421524, 0.0228484, 18.1585, 2.68029e11, 7.89589e10, 0.486105, 0.0665244, 2.29543, 4.51057, 1.30336, 2.80249e-12, 5.9807e-11]
274.1070134560985	progression	[0.150887, 0.383797, 0.0217691, 18.6615, 2.62523e11, 7.04394e10, 0.502473, 0.06394, 2.24889, 4.219, 1.48282, 2.85574e-12, 6.01434e-11]
48.78804622696434	cure	[0.169082, 0.428725, 0.0205496, 17.5381, 2.22858e11, 8.08075e10, 0.50238, 0.0643207, 2.17086, 4.28147, 1.31363, 3.20744e-12, 6.07271e-11]
286.0854729544476	progression	[0.166101, 0.403879, 0.021542, 20.5289, 2.59177e11, 8.31915e10, 0.475527, 0.0724513, 1.84726, 4.29493, 1.38681, 2.77646e-12, 6.37256e-11]
205.91435449898015	progression	[0.171203, 0.401518, 0.0228138, 19.665, 2.52004e11, 7.16401e10, 0.460574, 0.0604009, 2.02635, 4.32065, 1.35974, 2.95373e-12, 5.49849e-11]
433.9241525766739	progression	[0.164651, 0.428671, 0.0223078, 19.4726, 2.67232e11, 8.45661e10, 0.487762, 0.064092, 2.25651, 4.39612, 1.33476, 3.00156e-12, 5.81444e-11]
335.1189530105154	progression	[0.161533, 0.415342, 0.0230288, 18.0884, 2.5389e11, 7.39875e10, 0.497272, 0.0661817, 2.36999, 4.48273, 1.30229, 3.16346e-12, 6.1561e-11]
443.5854109197768	progression	[0.154468, 0.37323, 0.0202042, 19.7241, 2.55317e11, 8.31156e10, 0.484968, 0.0607279, 2.17369, 4.01056, 1.31223, 3.02361e-12, 5.92585e-11]
537.9165077206554	progression	[0.156578, 0.413601, 0.0204105, 18.7427, 2.76291e11, 8.40417e10, 0.467262, 0.0652132, 2.27843, 4.59734, 1.34152, 2.97485e-12, 5.93924e-11]
304.2141092750551	progression	[0.16725, 0.41664, 0.022479, 19.0718, 2.71057e11, 7.93963e10, 0.505728, 0.0655403, 2.24463, 3.98672, 1.46089, 2.89723e-12, 6.39293e-11]
450.06909974001485	progression	[0.160954, 0.396104, 0.0215813, 18.6232, 2.40231e11, 8.06995e10, 0.495701, 0.0639601, 2.36042, 4.40685, 1.44257, 2.83287e-12, 5.53456e-11]
13.834914333972776	cure	[0.144956, 0.423242, 0.0204405, 18.8969, 2.50279e11, 8.36435e10, 0.437822, 0.0633224, 2.24255, 4.24015, 1.33333, 3.17674e-12, 6.03142e-11]
516.2411564710565	progression	[0.162989, 0.392185, 0.0203909, 17.6757, 2.40645e11, 8.12072e10, 0.458401, 0.0635765, 2.18064, 4.3205, 1.38507, 2.93273e-12, 6.15388e-11]
14.71378894539687	cure	[0.152363, 0.423943, 0.0200963, 18.4647, 2.18928e11, 8.20254e10, 0.501914, 0.0708955, 2.26307, 4.33359, 1.43151, 2.90696e-12, 6.11766e-11]
16.392966444858185	cure	[0.151135, 0.422092, 0.0220944, 18.186, 2.42791e11, 8.79785e10, 0.48513, 0.0613404, 2.1248, 4.23803, 1.41965, 3.13364e-12, 5.5294e-11]
348.22601741106183	progression	[0.161949, 0.401561, 0.0229704, 20.1151, 2.5885e11, 8.03942e10, 0.504186, 0.062711, 2.27591, 4.23197, 1.29884, 2.96576e-12, 6.04868e-11]
347.4660330833024	progression	[0.157551, 0.403193, 0.02103, 18.2392, 2.60727e11, 7.5324e10, 0.462305, 0.0649218, 2.14222, 4.59002, 1.35127, 2.83914e-12, 6.00232e-11]
448.7218448003092	progression	[0.172725, 0.393354, 0.0204358, 20.2914, 2.16813e11, 8.49964e10, 0.53421, 0.0642757, 2.30093, 4.2864, 1.35183, 3.11194e-12, 5.88735e-11]
20.477232299609994	cure	[0.164134, 0.41559, 0.0210084, 19.3367, 2.37556e11, 8.67148e10, 0.471422, 0.063485, 2.32339, 3.964, 1.39202, 3.03946e-12, 5.82757e-11]
19.12390979749503	cure	[0.159459, 0.440553, 0.0206069, 18.9142, 2.44257e11, 8.06853e10, 0.44036, 0.063608, 2.07586, 4.0749, 1.19013, 3.03526e-12, 6.11685e-11]
15.035114231466665	cure	[0.152532, 0.431335, 0.0215456, 20.0808, 2.45853e11, 8.35674e10, 0.476785, 0.063875, 2.28406, 4.27085, 1.3996, 3.32328e-12, 6.34948e-11]
420.5224616358853	progression	[0.166226, 0.409305, 0.0213281, 18.049, 2.54922e11, 8.35577e10, 0.493365, 0.067804, 2.15709, 4.61401, 1.32708, 2.93226e-12, 6.09515e-11]
17.039399033533268	cure	[0.17696, 0.435667, 0.0215048, 18.8447, 2.35781e11, 9.18476e10, 0.481469, 0.0680309, 2.45115, 4.20657, 1.36778, 2.97778e-12, 5.58872e-11]
11.737798689613516	cure	[0.138283, 0.438269, 0.0216515, 17.6589, 2.64681e11, 8.38986e10, 0.434797, 0.0637636, 2.30133, 4.20189, 1.45477, 3.11764e-12, 6.22592e-11]
422.0299898224816	progression	[0.161192, 0.408815, 0.0205057, 19.3674, 2.58708e11, 8.27834e10, 0.480916, 0.0689727, 2.30613, 4.25192, 1.41409, 2.94903e-12, 5.99628e-11]
18.85017235645745	cure	[0.148255, 0.407306, 0.0216027, 19.8411, 2.50807e11, 8.21843e10, 0.510782, 0.0636437, 2.33532, 4.75868, 1.43688, 2.95263e-12, 6.01857e-11]
437.8106793732335	progression	[0.163527, 0.392545, 0.0215818, 16.9558, 2.26215e11, 7.36406e10, 0.487736, 0.0620312, 2.40085, 4.17609, 1.35061, 2.96466e-12, 6.04237e-11]
500.96046314798525	progression	[0.164798, 0.428287, 0.0224495, 18.3427, 2.44261e11, 8.10065e10, 0.480752, 0.0648752, 2.11279, 4.30322, 1.34955, 2.79426e-12, 6.50819e-11]
536.5355676073866	progression	[0.162561, 0.410279, 0.0220904, 19.0447, 2.46055e11, 8.67635e10, 0.493712, 0.0654729, 2.31421, 4.06185, 1.35289, 2.79537e-12, 5.50858e-11]
391.8092981595263	progression	[0.165751, 0.437909, 0.0193436, 19.5517, 2.39683e11, 7.81128e10, 0.5023, 0.0706648, 2.19535, 4.11659, 1.40593, 2.93914e-12, 6.28864e-11]
460.87222317266463	progression	[0.157907, 0.40782, 0.0216653, 18.4908, 2.54972e11, 8.09046e10, 0.471161, 0.0662688, 2.23292, 4.30859, 1.19339, 3.16865e-12, 5.93062e-11]
441.9980805272859	progression	[0.15869, 0.426582, 0.0226596, 18.7616, 2.56517e11, 7.85285e10, 0.477606, 0.0654103, 2.38758, 4.61723, 1.43035, 3.15584e-12, 5.62976e-11]
400.76908370321723	progression	[0.164466, 0.424958, 0.0219309, 17.9839, 2.59484e11, 7.91042e10, 0.509887, 0.0666181, 2.42521, 4.15728, 1.4876, 3.06627e-12, 6.1087e-11]
457.4254902360041	progression	[0.150611, 0.427611, 0.0218956, 18.7943, 2.52155e11, 7.37846e10, 0.452149, 0.0652663, 2.24553, 4.24812, 1.34912, 3.05293e-12, 5.5772e-11]
20.9528752150339	cure	[0.147868, 0.407428, 0.0214598, 17.8431, 2.55244e11, 8.05033e10, 0.473795, 0.0613365, 2.37451, 4.26113, 1.31736, 3.09468e-12, 6.00631e-11]
398.6023083534917	progression	[0.168038, 0.393112, 0.0202743, 18.3339, 2.40253e11, 8.17517e10, 0.522811, 0.0668147, 2.25792, 4.51652, 1.417, 2.90032e-12, 6.39868e-11]
339.3478691328288	progression	[0.164219, 0.3967, 0.0199288, 19.9023, 2.75161e11, 8.28396e10, 0.448471, 0.0631872, 2.38158, 4.029, 1.39159, 2.71633e-12, 5.47005e-11]
411.9094310925455	progression	[0.161373, 0.428016, 0.0235703, 17.9275, 2.57558e11, 7.53707e10, 0.440881, 0.0629338, 2.26432, 4.54378, 1.25865, 3.03843e-12, 5.92055e-11]
339.40448150973606	progression	[0.166601, 0.387234, 0.021901, 19.9057, 2.5219e11, 8.29225e10, 0.486463, 0.0647097, 2.32453, 4.34563, 1.45977, 2.89156e-12, 5.82777e-11]
444.3406088698436	progression	[0.160357, 0.413138, 0.0217123, 19.1973, 2.49941e11, 7.77411e10, 0.457299, 0.0633874, 2.37152, 3.7519, 1.38733, 2.98006e-12, 6.18742e-11]
404.59621459298864	progression	[0.160111, 0.423879, 0.0227058, 18.1861, 2.59455e11, 8.04699e10, 0.478719, 0.0668014, 1.86199, 4.37774, 1.40844, 3.20103e-12, 6.22837e-11]
139.31991701014445	cure	[0.159291, 0.411168, 0.020505, 19.2242, 2.60133e11, 8.57871e10, 0.527242, 0.0675346, 2.32407, 4.37883, 1.35048, 2.96916e-12, 5.96388e-11]
532.6962347959278	progression	[0.15463, 0.383701, 0.0223111, 19.623, 2.48761e11, 8.42749e10, 0.478923, 0.0642275, 2.36742, 4.21641, 1.30316, 3.1113e-12, 5.58296e-11]
347.8921583927127	progression	[0.162759, 0.407727, 0.0203488, 18.6997, 2.55883e11, 7.91646e10, 0.491923, 0.0639111, 2.06315, 4.2164, 1.44633, 2.97528e-12, 5.9434e-11]
107.74067001594827	cure	[0.156048, 0.392325, 0.0220661, 19.6314, 2.62568e11, 8.33435e10, 0.462374, 0.0657807, 2.35533, 4.30767, 1.36017, 3.0432e-12, 6.25325e-11]
338.6081754739751	progression	[0.156617, 0.397693, 0.0197405, 18.6502, 2.58613e11, 7.60106e10, 0.476815, 0.068823, 2.38737, 4.09892, 1.23938, 2.8214e-12, 5.65585e-11]
495.04256227839204	progression	[0.142977, 0.381313, 0.0215071, 19.1401, 2.43591e11, 7.63158e10, 0.513705, 0.0630799, 2.28653, 4.11026, 1.2779, 2.91055e-12, 5.57447e-11]
57.08712471244212	cure	[0.158606, 0.419338, 0.0209252, 19.5363, 2.55858e11, 8.24679e10, 0.487009, 0.0644977, 2.45962, 4.80967, 1.30862, 2.75157e-12, 5.61408e-11]
38.49769663859971	cure	[0.167549, 0.449891, 0.0214238, 18.7934, 2.6927e11, 7.8613e10, 0.414445, 0.0672206, 2.37875, 4.30948, 1.3769, 2.72361e-12, 6.70211e-11]
288.12193657883734	progression	[0.174306, 0.398881, 0.0205084, 20.0075, 2.56234e11, 8.06727e10, 0.470757, 0.0666019, 2.38572, 4.0565, 1.30455, 2.74896e-12, 6.2181e-11]
486.45776285317396	progression	[0.163308, 0.389633, 0.0208592, 17.9605, 2.49181e11, 8.36109e10, 0.482186, 0.0633825, 2.24719, 4.58389, 1.2962, 3.0429e-12, 5.95753e-11]
18.00317697511148	cure	[0.163693, 0.425992, 0.020112, 18.1503, 2.51131e11, 8.74321e10, 0.508273, 0.066947, 2.29041, 4.29026, 1.37914, 2.9666e-12, 6.36031e-11]
446.501863519768	progression	[0.161307, 0.427836, 0.020692, 20.6154, 2.55759e11, 8.12536e10, 0.472967, 0.0629823, 2.26472, 4.25712, 1.45931, 3.04798e-12, 5.85443e-11]
487.871542463729	progression	[0.168122, 0.404744, 0.0186924, 16.0982, 2.50886e11, 8.12158e10, 0.487996, 0.0690984, 2.108, 4.23374, 1.34612, 3.16537e-12, 6.54592e-11]
14.983147677355955	cure	[0.141314, 0.408077, 0.0206372, 19.389, 2.56844e11, 8.29478e10, 0.436526, 0.0714994, 2.16843, 4.29519, 1.3715, 3.0107e-12, 6.0225e-11]
324.94036816614897	progression	[0.163286, 0.378612, 0.0200304, 18.7161, 2.46845e11, 7.73834e10, 0.461146, 0.0643367, 2.20403, 4.46799, 1.31895, 3.11669e-12, 5.9832e-11]
18.556497010392423	cure	[0.158451, 0.420361, 0.0209676, 18.1709, 2.36635e11, 8.40703e10, 0.508692, 0.0662904, 2.38556, 4.3244, 1.44133, 2.91581e-12, 5.93299e-11]
15.866539890755222	cure	[0.161096, 0.446183, 0.0200426, 20.3445, 2.48214e11, 8.52274e10, 0.479568, 0.0678017, 2.22257, 4.16496, 1.32798, 2.9983e-12, 6.18898e-11]
435.94677299829664	progression	[0.15859, 0.401289, 0.0234028, 19.1641, 2.48944e11, 7.99839e10, 0.405597, 0.0686206, 2.23168, 4.17107, 1.20954, 3.02681e-12, 5.65511e-11]
303.69395281416604	progression	[0.169348, 0.406073, 0.0235734, 18.5887, 2.65789e11, 7.9466e10, 0.497358, 0.0655554, 2.36392, 4.45803, 1.34646, 3.09022e-12, 6.24753e-11]
324.03829397044274	progression	[0.163187, 0.402366, 0.0237171, 19.678, 2.3272e11, 7.22645e10, 0.479108, 0.0605246, 2.38044, 4.49523, 1.27532, 3.01851e-12, 5.84911e-11]
338.8393177849262	progression	[0.163028, 0.387931, 0.0203081, 18.0482, 2.48493e11, 7.53172e10, 0.499487, 0.0596919, 2.2285, 4.77947, 1.37307, 3.20512e-12, 6.19485e-11]
279.93169842181305	progression	[0.160764, 0.414878, 0.0208662, 19.0969, 2.55616e11, 7.10318e10, 0.489857, 0.0662844, 2.257, 4.4294, 1.39338, 2.84362e-12, 6.35891e-11]
432.06342933875703	progression	[0.160624, 0.422592, 0.0214472, 18.6279, 2.49275e11, 7.8106e10, 0.527868, 0.0593719, 2.06122, 4.33807, 1.37472, 2.92799e-12, 6.37631e-11]
328.79935747896195	progression	[0.158208, 0.387731, 0.021782, 19.9624, 2.36058e11, 7.48001e10, 0.486262, 0.0638355, 2.10243, 4.60346, 1.38033, 3.07125e-12, 6.23238e-11]
280.70740883662023	progression	[0.15816, 0.421026, 0.0234791, 18.9119, 2.71972e11, 7.10106e10, 0.494017, 0.0626291, 2.19151, 4.54011, 1.45747, 2.79244e-12, 6.28442e-11]
401.5858124295193	progression	[0.166277, 0.405196, 0.0202635, 20.282, 2.48441e11, 8.27558e10, 0.474749, 0.0611126, 2.1715, 4.37486, 1.19136, 3.22309e-12, 5.95436e-11]
463.87771458673114	progression	[0.155976, 0.381794, 0.0207882, 19.6511, 2.35716e11, 7.91574e10, 0.497969, 0.0627492, 2.27163, 4.43887, 1.32874, 3.19742e-12, 6.26443e-11]
14.393318972665007	cure	[0.148193, 0.417629, 0.0230354, 17.8874, 2.51124e11, 8.36184e10, 0.476921, 0.0632264, 2.47319, 4.46447, 1.33411, 2.9263e-12, 6.01956e-11]
429.6175139343116	progression	[0.161038, 0.409658, 0.0222887, 19.7076, 2.4969e11, 8.41727e10, 0.507471, 0.0675902, 2.06309, 4.74103, 1.29146, 3.11989e-12, 6.08155e-11]
34.283682121210916	cure	[0.150896, 0.420785, 0.0223074, 20.1946, 2.43411e11, 7.91141e10, 0.428226, 0.0600477, 1.95284, 4.24117, 1.39436, 2.87255e-12, 5.58894e-11]
438.89739437902557	progression	[0.148055, 0.394449, 0.0224466, 18.8883, 2.51096e11, 7.63613e10, 0.493625, 0.0632279, 2.13386, 4.20377, 1.40872, 2.88667e-12, 5.85841e-11]
22.94460945935036	cure	[0.154346, 0.449722, 0.0231853, 18.355, 2.48585e11, 7.8571e10, 0.521707, 0.0674909, 2.14876, 4.21496, 1.41069, 2.90107e-12, 6.34186e-11]
303.4144745811456	progression	[0.17581, 0.411458, 0.0211351, 19.6578, 2.37871e11, 7.67651e10, 0.519178, 0.066883, 2.62054, 4.30937, 1.43612, 3.06526e-12, 6.48776e-11]
370.2661516168142	progression	[0.161045, 0.408311, 0.0223211, 18.7453, 2.67215e11, 8.02415e10, 0.473156, 0.063425, 2.21172, 4.86844, 1.2837, 3.07699e-12, 5.74041e-11]
440.88769335111436	progression	[0.167406, 0.436149, 0.017709, 18.974, 2.3999e11, 7.56168e10, 0.494311, 0.0600549, 2.45738, 4.47393, 1.14232, 3.23599e-12, 6.10086e-11]
28.030409912143607	cure	[0.150053, 0.436758, 0.0216295, 17.2774, 2.4797e11, 7.85937e10, 0.508113, 0.0624428, 2.05845, 4.43769, 1.34472, 3.05065e-12, 5.78942e-11]
261.2151939462196	progression	[0.179785, 0.44139, 0.0210086, 19.7249, 2.44269e11, 7.83005e10, 0.470979, 0.0723091, 2.15257, 4.18288, 1.26285, 3.29874e-12, 5.85287e-11]
17.544223424826694	cure	[0.151907, 0.423578, 0.0193767, 19.2167, 2.40505e11, 8.59008e10, 0.506297, 0.0655435, 2.15526, 4.75901, 1.29709, 3.0018e-12, 5.53362e-11]
245.20257964896902	progression	[0.16695, 0.408797, 0.0219156, 18.4145, 2.36809e11, 6.61993e10, 0.416063, 0.0630002, 2.28045, 4.43958, 1.43442, 2.76454e-12, 5.5455e-11]
308.07336601962487	progression	[0.162139, 0.423234, 0.0229301, 18.6559, 2.66103e11, 7.58303e10, 0.509974, 0.0664548, 2.45528, 3.88412, 1.30439, 3.26837e-12, 5.71641e-11]
426.6171606428812	progression	[0.169363, 0.410829, 0.0209178, 18.2785, 2.60694e11, 8.27442e10, 0.431077, 0.0676927, 2.34815, 4.1839, 1.36081, 2.78824e-12, 6.20404e-11]
74.46449561449563	cure	[0.156866, 0.409189, 0.0207724, 18.6143, 2.40574e11, 7.93903e10, 0.481015, 0.0617198, 2.37694, 4.64988, 1.27706, 3.10391e-12, 5.8025e-11]
18.07103129784136	cure	[0.161396, 0.421776, 0.022163, 19.4557, 2.49177e11, 8.24205e10, 0.43324, 0.0643235, 2.41787, 4.33829, 1.29491, 3.09569e-12, 6.26886e-11]
522.0929201226569	progression	[0.148219, 0.409562, 0.0212451, 18.097, 2.85785e11, 7.9621e10, 0.465199, 0.068721, 2.29605, 4.24325, 1.35835, 2.97868e-12, 5.9815e-11]
20.942675979865726	cure	[0.156107, 0.408103, 0.0203608, 19.9274, 2.49544e11, 8.47676e10, 0.500385, 0.0733705, 2.31558, 4.33366, 1.31966, 2.93917e-12, 6.30871e-11]
343.9482094607683	progression	[0.153977, 0.356665, 0.0222344, 18.6272, 2.4624e11, 7.73966e10, 0.510326, 0.0644865, 2.27653, 4.35593, 1.27624, 3.14765e-12, 6.10692e-11]
41.16093992543305	cure	[0.161342, 0.425597, 0.0231045, 19.9484, 2.29284e11, 7.86012e10, 0.450579, 0.0661264, 2.26923, 4.20131, 1.25791, 3.10231e-12, 6.11735e-11]
15.18302745505819	cure	[0.154427, 0.439967, 0.0220096, 18.5817, 2.47387e11, 8.20887e10, 0.495018, 0.0632679, 2.30467, 4.40472, 1.43763, 2.86169e-12, 6.35447e-11]
21.875254297659293	cure	[0.161658, 0.413295, 0.0209566, 18.2254, 2.19008e11, 8.04919e10, 0.476517, 0.0651505, 2.23708, 4.40939, 1.38237, 2.9285e-12, 6.01831e-11]
24.690627553531797	cure	[0.147655, 0.409987, 0.0224029, 20.8369, 2.46601e11, 7.68183e10, 0.490808, 0.0666112, 2.37117, 4.44486, 1.28609, 2.91759e-12, 6.09372e-11]
339.0239888398826	progression	[0.163695, 0.401674, 0.0204756, 18.7747, 2.45604e11, 7.61188e10, 0.463298, 0.0631294, 2.19648, 4.62246, 1.37874, 3.23406e-12, 5.76314e-11]
332.82767140293635	progression	[0.167301, 0.40978, 0.0211407, 19.22, 2.49828e11, 7.87407e10, 0.464595, 0.0711294, 2.42721, 4.28074, 1.32378, 3.06328e-12, 5.88878e-11]
464.54566229963945	progression	[0.154601, 0.388699, 0.0227369, 19.3854, 2.41899e11, 8.0195e10, 0.502179, 0.0632038, 2.46359, 4.10146, 1.43603, 2.88202e-12, 5.42931e-11]
328.1771935707288	progression	[0.169323, 0.412683, 0.0189501, 17.7978, 2.40567e11, 7.6095e10, 0.507071, 0.0656692, 2.22784, 3.94269, 1.32758, 3.14761e-12, 5.93499e-11]
36.411014018941756	cure	[0.167206, 0.403176, 0.0221451, 17.9371, 2.48592e11, 8.91428e10, 0.501153, 0.0673495, 2.19516, 3.86831, 1.29225, 2.88371e-12, 6.39179e-11]
335.5184868165351	progression	[0.170649, 0.418413, 0.0218484, 17.553, 2.65085e11, 8.1191e10, 0.484453, 0.0643732, 2.17089, 4.64527, 1.42123, 3.21147e-12, 5.67e-11]
207.18508646219826	progression	[0.175338, 0.409467, 0.0216575, 18.8627, 2.69929e11, 7.35879e10, 0.496347, 0.0620707, 2.29243, 4.393, 1.3448, 2.66755e-12, 5.74027e-11]
